iter	RMSE
3220	1.914582914
3221	1.914470711
3222	1.91438615
3223	1.914285018
3224	1.914147749
3225	1.914090439
3226	1.913963846
3227	1.913928569
3228	1.913861162
3229	1.913699435
3230	1.913584458
3231	1.913499645
3232	1.913343137
3233	1.913291272
3234	1.913218555
3235	1.913162801
3236	1.913121336
3237	1.913004627
3238	1.912883833
3239	1.912763081
3240	1.91272298
3241	1.9126485
3242	1.912559711
3243	1.912426707
3244	1.912363953
3245	1.912207054
3246	1.912122987
3247	1.911985685
3248	1.911883444
3249	1.911791226
3250	1.911647642
3251	1.911515864
3252	1.911409137
3253	1.911362858
3254	1.911207744
3255	1.911157335
3256	1.911101966
3257	1.911009053
3258	1.910910728
3259	1.910816875
3260	1.910711139
3261	1.910619841
3262	1.910539814
3263	1.910429144
3264	1.910342871
3265	1.910244092
3266	1.910126579
3267	1.910080559
3268	1.910012144
3269	1.909883367
3270	1.909772139
3271	1.909634353
3272	1.909407707
3273	1.909348212
3274	1.909236712
3275	1.90909378
3276	1.909046614
3277	1.908916489
3278	1.908858794
3279	1.908746761
3280	1.908622324
3281	1.908567823
3282	1.908436028
3283	1.908377422
3284	1.908227588
3285	1.908129123
3286	1.90805193
3287	1.907979445
3288	1.9078942
3289	1.907817267
3290	1.907703043
3291	1.907577092
3292	1.907473876
3293	1.907391556
3294	1.907292502
3295	1.907145956
3296	1.907032656
3297	1.906865342
3298	1.906719519
3299	1.906604354
3300	1.906485797
3301	1.906366736
3302	1.906257801
3303	1.906123207
3304	1.906059023
3305	1.905978977
3306	1.905905719
3307	1.905853146
3308	1.90577183
3309	1.905687414
3310	1.905637871
3311	1.905539335
3312	1.905437777
3313	1.905321661
3314	1.905141237
3315	1.905080854
3316	1.904986819
3317	1.904885299
3318	1.904840556
3319	1.90472899
3320	1.904616109
3321	1.904495158
3322	1.904383835
3323	1.904337064
3324	1.904213347
3325	1.904140554
3326	1.904092232
3327	1.903988206
3328	1.903922047
3329	1.903819003
3330	1.90372156
3331	1.903603348
3332	1.903492484
3333	1.903437425
3334	1.903412891
3335	1.903351032
3336	1.903273225
3337	1.903141792
3338	1.903070316
3339	1.902979967
3340	1.902804652
3341	1.902712513
3342	1.902644548
3343	1.902538425
3344	1.902461333
3345	1.902347943
3346	1.902280283
3347	1.902209325
3348	1.902153733
3349	1.90207835
3350	1.90198325
3351	1.901850101
3352	1.901770683
3353	1.901679649
3354	1.901596286
3355	1.901512226
3356	1.901378237
3357	1.901283414
3358	1.901224819
3359	1.901113508
3360	1.901008181
3361	1.900861539
3362	1.900819724
3363	1.900757706
3364	1.900661001
3365	1.900574211
3366	1.90050412
3367	1.900416683
3368	1.900363306
3369	1.900304204
3370	1.900271092
3371	1.900172115
3372	1.900102717
3373	1.899994224
3374	1.899915471
3375	1.899845838
3376	1.899756743
3377	1.899714182
3378	1.899597266
3379	1.899522034
3380	1.899408408
3381	1.899280547
3382	1.899197855
3383	1.899136558
3384	1.899046131
3385	1.898937848
3386	1.898848311
3387	1.898793551
3388	1.898679137
3389	1.898597886
3390	1.898480688
3391	1.898320747
3392	1.898253163
3393	1.898132048
3394	1.89807519
3395	1.898008565
3396	1.897903758
3397	1.897782394
3398	1.897726366
3399	1.897681451
3400	1.897661899
3401	1.897553325
3402	1.897474192
3403	1.897429051
3404	1.897234604
3405	1.897136238
3406	1.897073714
3407	1.896995036
3408	1.896896357
3409	1.89679809
3410	1.896727238
3411	1.896645382
3412	1.896483255
3413	1.896365288
3414	1.896314595
3415	1.896225212
3416	1.896163986
3417	1.896100401
3418	1.896001079
3419	1.895990206
3420	1.895879259
3421	1.895816675
3422	1.895740519
3423	1.895701296
3424	1.895596762
3425	1.895489192
3426	1.895369573
3427	1.895335281
3428	1.895243107
3429	1.895180836
3430	1.895023492
3431	1.894989465
3432	1.894903301
3433	1.894763945
3434	1.894739555
3435	1.894684681
3436	1.894611012
3437	1.894541747
3438	1.894408188
3439	1.894357132
3440	1.89422431
3441	1.89409687
3442	1.894042906
3443	1.893959583
3444	1.893893178
3445	1.893831408
3446	1.893735797
3447	1.893686604
3448	1.893578082
3449	1.893542395
3450	1.893469492
3451	1.893370915
3452	1.893294951
3453	1.893203377
3454	1.893125071
3455	1.892905259
3456	1.892778205
3457	1.892675879
3458	1.892580448
3459	1.892500748
3460	1.89238131
3461	1.892280785
3462	1.892168671
3463	1.892058374
3464	1.892041285
3465	1.891943133
3466	1.891812685
3467	1.891739131
3468	1.891670292
3469	1.891609683
3470	1.891506472
3471	1.891365931
3472	1.891308938
3473	1.89122327
3474	1.891130569
3475	1.891052164
3476	1.891014972
3477	1.890914409
3478	1.890817972
3479	1.890717133
3480	1.890633797
3481	1.890513531
3482	1.890411545
3483	1.890288957
3484	1.890228339
3485	1.890081699
3486	1.890005371
3487	1.889997687
3488	1.889918741
3489	1.889820994
3490	1.889731515
3491	1.889682677
3492	1.889636573
3493	1.88957556
3494	1.889501705
3495	1.889339086
3496	1.889265758
3497	1.889239402
3498	1.889152333
3499	1.889086135
3500	1.889029429
3501	1.888995639
3502	1.888835787
3503	1.888758553
3504	1.888688614
3505	1.888681731
3506	1.888543808
3507	1.888463773
3508	1.888449874
3509	1.888351566
3510	1.888326471
3511	1.88825402
3512	1.888169154
3513	1.887988071
3514	1.887850462
3515	1.887824493
3516	1.887751204
3517	1.887683224
3518	1.887628704
3519	1.887512931
3520	1.887502475
3521	1.887433742
3522	1.887385519
3523	1.887331919
3524	1.887243217
3525	1.887145563
3526	1.887078031
3527	1.887014284
3528	1.88693111
3529	1.886746433
3530	1.886651357
3531	1.886597221
3532	1.886471691
3533	1.88643613
3534	1.886364907
3535	1.886299491
3536	1.886277792
3537	1.8861099
3538	1.885969464
3539	1.885869411
3540	1.885772085
3541	1.885670687
3542	1.885598188
3543	1.885419023
3544	1.8853811
3545	1.885279917
3546	1.88519584
3547	1.885121742
3548	1.885060762
3549	1.884929346
3550	1.884892568
3551	1.884813725
3552	1.88459804
3553	1.884492145
3554	1.884451348
3555	1.884345665
3556	1.884285764
3557	1.884190428
3558	1.884024263
3559	1.883976739
3560	1.883922025
3561	1.883884473
3562	1.883799635
3563	1.883683644
3564	1.883609199
3565	1.883477215
3566	1.883444547
3567	1.883326367
3568	1.883254286
3569	1.883147549
3570	1.883056577
3571	1.882957071
3572	1.882904345
3573	1.882754302
3574	1.882680082
3575	1.88261151
3576	1.882581914
3577	1.882494618
3578	1.882460112
3579	1.882401192
3580	1.88230866
3581	1.882174349
3582	1.881973233
3583	1.881899573
3584	1.881830948
3585	1.881701889
3586	1.881603492
3587	1.881459039
3588	1.881336693
3589	1.881264242
3590	1.881189536
3591	1.881083601
3592	1.880969365
3593	1.880936974
3594	1.880829197
3595	1.880716655
3596	1.880587485
3597	1.880519618
3598	1.880478825
3599	1.880400646
3600	1.880323368
3601	1.880205332
3602	1.879995105
3603	1.879963996
3604	1.879940385
3605	1.879883793
3606	1.879825263
3607	1.879734791
3608	1.879626318
3609	1.879503155
3610	1.879451338
3611	1.879420369
3612	1.879251301
3613	1.879152636
3614	1.879059185
3615	1.878964485
3616	1.87887107
3617	1.878780722
3618	1.878726736
3619	1.87869038
3620	1.878570674
3621	1.878520004
3622	1.878415606
3623	1.878323776
3624	1.878233285
3625	1.878221454
3626	1.878146272
3627	1.878030429
3628	1.877997779
3629	1.877885366
3630	1.877774057
3631	1.877737695
3632	1.877682349
3633	1.877610487
3634	1.877539921
3635	1.877423833
3636	1.877323763
3637	1.877219847
3638	1.877107842
3639	1.877060393
3640	1.876868575
3641	1.876745146
3642	1.876643482
3643	1.87655896
3644	1.876495071
3645	1.876375711
3646	1.876340023
3647	1.876289029
3648	1.876276879
3649	1.876217774
3650	1.87617472
3651	1.876091544
3652	1.876043514
3653	1.875948439
3654	1.875901258
3655	1.875827465
3656	1.875756924
3657	1.875651826
3658	1.875574242
3659	1.875466589
3660	1.875353901
3661	1.875251847
3662	1.875187681
3663	1.875044288
3664	1.874943214
3665	1.874868916
3666	1.874749012
3667	1.874730937
3668	1.874714926
3669	1.87466517
3670	1.874579377
3671	1.874485477
3672	1.874371339
3673	1.874284318
3674	1.874217323
3675	1.874146282
3676	1.874051585
3677	1.873999846
3678	1.873829037
3679	1.87369428
3680	1.873595258
3681	1.873477162
3682	1.873294646
3683	1.873193538
3684	1.873070904
3685	1.872952104
3686	1.872864915
3687	1.872647434
3688	1.872536128
3689	1.872483848
3690	1.87242714
3691	1.872313961
3692	1.872238044
3693	1.872166299
3694	1.872102853
3695	1.872016101
3696	1.871921963
3697	1.871835022
3698	1.871781422
3699	1.871681341
3700	1.871588398
3701	1.871545107
3702	1.871453281
3703	1.871325532
3704	1.871227444
3705	1.871144529
3706	1.871023002
3707	1.870947355
3708	1.870781293
3709	1.8707372
3710	1.870660148
3711	1.8705492
3712	1.870542403
3713	1.870489866
3714	1.870401817
3715	1.870326699
3716	1.870236333
3717	1.870140903
3718	1.870020722
3719	1.869946661
3720	1.869874566
3721	1.86982335
3722	1.869770238
3723	1.869680427
3724	1.869637398
3725	1.869533437
3726	1.869420568
3727	1.869387299
3728	1.869261184
3729	1.869182774
3730	1.869128941
3731	1.869011777
3732	1.868873973
3733	1.868758489
3734	1.868728545
3735	1.86864319
3736	1.868591337
3737	1.86846316
3738	1.868393696
3739	1.868289679
3740	1.868216655
3741	1.868053605
3742	1.868001982
3743	1.86789402
3744	1.867822625
3745	1.867770684
3746	1.867687538
3747	1.86753489
3748	1.867479614
3749	1.867392337
3750	1.867320948
3751	1.867311465
3752	1.86722405
3753	1.867151647
3754	1.867037866
3755	1.866934125
3756	1.866791969
3757	1.866710934
3758	1.86669083
3759	1.866554717
3760	1.866464273
3761	1.866457972
3762	1.866391226
3763	1.866314702
3764	1.866195165
3765	1.866140394
3766	1.866075029
3767	1.866044347
3768	1.865972437
3769	1.865897355
3770	1.865770354
3771	1.86566411
3772	1.865589735
3773	1.865579813
3774	1.865470098
3775	1.865376154
3776	1.865318076
3777	1.86524552
3778	1.865145027
3779	1.865085532
3780	1.864970639
3781	1.864874942
3782	1.864832998
3783	1.864823138
3784	1.864727661
3785	1.864689803
3786	1.864654134
3787	1.864578549
3788	1.864486531
3789	1.864477117
3790	1.864325153
3791	1.864208323
3792	1.86410776
3793	1.863975173
3794	1.863904069
3795	1.863775966
3796	1.863731532
3797	1.863655192
3798	1.863530562
3799	1.863526648
3800	1.863422617
3801	1.863359725
3802	1.863264582
3803	1.863120913
3804	1.863009792
3805	1.862937322
3806	1.862862776
3807	1.862799815
3808	1.862675423
3809	1.862579102
3810	1.862481985
3811	1.862370477
3812	1.862287414
3813	1.862146912
3814	1.862136509
3815	1.862088172
3816	1.862043677
3817	1.861968377
3818	1.861858619
3819	1.861766784
3820	1.86168036
3821	1.861619809
3822	1.861571856
3823	1.861508424
3824	1.861422965
3825	1.861330088
3826	1.861215412
3827	1.861104077
3828	1.860975188
3829	1.860872394
3830	1.860771194
3831	1.860716239
3832	1.860614926
3833	1.860564992
3834	1.860426173
3835	1.860364246
3836	1.860303132
3837	1.86020562
3838	1.860124949
3839	1.8600242
3840	1.859982844
3841	1.859896007
3842	1.859797796
3843	1.859727659
3844	1.859663295
3845	1.859461603
3846	1.859385769
3847	1.859309272
3848	1.859268146
3849	1.85922066
3850	1.859084119
3851	1.858992652
3852	1.858879716
3853	1.858739439
3854	1.858654289
3855	1.858585829
3856	1.858473555
3857	1.858426292
3858	1.85838625
3859	1.85833934
3860	1.858279149
3861	1.858240074
3862	1.858075895
3863	1.858013523
3864	1.857960171
3865	1.857935734
3866	1.857857439
3867	1.857805334
3868	1.857674857
3869	1.857610224
3870	1.857586291
3871	1.857481683
3872	1.857406295
3873	1.857296798
3874	1.857199603
3875	1.857086916
3876	1.856979619
3877	1.856918397
3878	1.856861354
3879	1.856774333
3880	1.856681581
3881	1.856567855
3882	1.856412061
3883	1.856341662
3884	1.856315255
3885	1.856231051
3886	1.856161681
3887	1.856157718
3888	1.856113053
3889	1.855955693
3890	1.855862287
3891	1.855858281
3892	1.855807626
3893	1.855732352
3894	1.855704328
3895	1.85562823
3896	1.855533905
3897	1.855456798
3898	1.855322544
3899	1.855221832
3900	1.855139484
3901	1.855001883
3902	1.854943574
3903	1.85486608
3904	1.854771959
3905	1.854699218
3906	1.854662853
3907	1.854504176
3908	1.85436695
3909	1.854295091
3910	1.8542226
3911	1.85409419
3912	1.8540355
3913	1.853991595
3914	1.853896476
3915	1.853855674
3916	1.853760673
3917	1.85369136
3918	1.853538958
3919	1.853491173
3920	1.853400811
3921	1.853328887
3922	1.85321187
3923	1.853015142
3924	1.852908853
3925	1.852820356
3926	1.852770472
3927	1.852688243
3928	1.852684301
3929	1.852652688
3930	1.852608428
3931	1.852504178
3932	1.852414426
3933	1.85236521
3934	1.852292918
3935	1.852241211
3936	1.852135201
3937	1.852052012
3938	1.852030286
3939	1.851941569
3940	1.851865299
3941	1.85175857
3942	1.851676102
3943	1.851585359
3944	1.851520894
3945	1.851461318
3946	1.851358972
3947	1.851275929
3948	1.851249956
3949	1.85119067
3950	1.851184549
3951	1.851150945
3952	1.851045311
3953	1.850906472
3954	1.850845582
3955	1.850725201
3956	1.850651241
3957	1.850489268
3958	1.850380063
3959	1.850265159
3960	1.850125134
3961	1.850035421
3962	1.849998824
3963	1.849926602
3964	1.849869421
3965	1.849818317
3966	1.849740267
3967	1.849677637
3968	1.84966719
3969	1.849469323
3970	1.849382914
3971	1.849297262
3972	1.849244464
3973	1.849193193
3974	1.849085572
3975	1.849007365
3976	1.848894885
3977	1.848827145
3978	1.848758108
3979	1.848706494
3980	1.8486282
3981	1.848557689
3982	1.848452832
3983	1.848371214
3984	1.848256606
3985	1.848184939
3986	1.848120456
3987	1.848080235
3988	1.847939027
3989	1.847854139
3990	1.84769751
3991	1.847651303
3992	1.847581729
3993	1.847522587
3994	1.84747853
3995	1.847472009
3996	1.847400695
3997	1.847354305
3998	1.847264043
3999	1.847156386
4000	1.847107896
4001	1.846950972
4002	1.846907093
4003	1.846823211
4004	1.846770428
4005	1.846760616
4006	1.846689808
4007	1.846589179
4008	1.846516466
4009	1.846508344
4010	1.846440571
4011	1.846312922
4012	1.846251983
4013	1.846106011
4014	1.84602735
4015	1.845831984
4016	1.845764651
4017	1.8457074
4018	1.845612532
4019	1.845520999
4020	1.845426446
4021	1.845352356
4022	1.845202356
4023	1.84515091
4024	1.84514056
4025	1.845025967
4026	1.844995168
4027	1.844933448
4028	1.844902746
4029	1.844818735
4030	1.844721925
4031	1.844679294
4032	1.844526092
4033	1.844397935
4034	1.844364759
4035	1.84427256
4036	1.844191093
4037	1.844082953
4038	1.84400261
4039	1.843908909
4040	1.843891399
4041	1.843840689
4042	1.843653192
4043	1.843575401
4044	1.843477682
4045	1.843433344
4046	1.843402667
4047	1.843308308
4048	1.843243781
4049	1.843236769
4050	1.843164895
4051	1.843109601
4052	1.843019724
4053	1.842986212
4054	1.842884257
4055	1.842785121
4056	1.842674981
4057	1.842598897
4058	1.842484128
4059	1.842428967
4060	1.842337484
4061	1.842289265
4062	1.842218083
4063	1.842145957
4064	1.842100374
4065	1.842077579
4066	1.841993269
4067	1.84189326
4068	1.841832491
4069	1.841740507
4070	1.841658572
4071	1.841590667
4072	1.841555322
4073	1.841316344
4074	1.841270007
4075	1.841257813
4076	1.841181004
4077	1.841109357
4078	1.841030859
4079	1.840973197
4080	1.840902502
4081	1.840813346
4082	1.84071049
4083	1.840589102
4084	1.840503295
4085	1.840356949
4086	1.840247645
4087	1.840173292
4088	1.840100317
4089	1.839966366
4090	1.839917299
4091	1.839834754
4092	1.839753132
4093	1.839627071
4094	1.839594079
4095	1.83953095
4096	1.839462333
4097	1.839377423
4098	1.839246233
4099	1.839241175
4100	1.839206752
4101	1.839198305
4102	1.839129101
4103	1.839029792
4104	1.838909404
4105	1.838854901
4106	1.838851149
4107	1.838802074
4108	1.838699912
4109	1.838570617
4110	1.838512778
4111	1.838470374
4112	1.838390431
4113	1.838315649
4114	1.838239155
4115	1.838167722
4116	1.838061692
4117	1.837998593
4118	1.837896048
4119	1.837865688
4120	1.83774078
4121	1.837679773
4122	1.837588734
4123	1.837514603
4124	1.837427662
4125	1.837330865
4126	1.837287572
4127	1.837235959
4128	1.837153623
4129	1.837126361
4130	1.836976478
4131	1.836891265
4132	1.83684986
4133	1.836821026
4134	1.836737389
4135	1.836618186
4136	1.836612447
4137	1.836558078
4138	1.836487031
4139	1.836386033
4140	1.836302362
4141	1.836242008
4142	1.836113053
4143	1.83608038
4144	1.835951664
4145	1.835842976
4146	1.835775242
4147	1.835760918
4148	1.835668585
4149	1.835542076
4150	1.835470415
4151	1.835379002
4152	1.835347021
4153	1.835309968
4154	1.835208232
4155	1.835071949
4156	1.834951842
4157	1.834807924
4158	1.834745896
4159	1.834700689
4160	1.834660576
4161	1.834526544
4162	1.834467323
4163	1.834439129
4164	1.834371295
4165	1.834180114
4166	1.834172715
4167	1.834117783
4168	1.83401178
4169	1.83392076
4170	1.833785629
4171	1.8337084
4172	1.833636071
4173	1.833623586
4174	1.833521385
4175	1.833502247
4176	1.833386469
4177	1.833377355
4178	1.833297191
4179	1.833171507
4180	1.833068475
4181	1.833013112
4182	1.832927693
4183	1.832898645
4184	1.832827946
4185	1.832736003
4186	1.832654019
4187	1.832588907
4188	1.832446468
4189	1.832366822
4190	1.832275488
4191	1.832199609
4192	1.832062456
4193	1.831944226
4194	1.831825977
4195	1.831746817
4196	1.8317033
4197	1.831699653
4198	1.831629138
4199	1.831514751
4200	1.831486185
4201	1.831409549
4202	1.831348518
4203	1.831286612
4204	1.831249959
4205	1.831221282
4206	1.83115066
4207	1.831021053
4208	1.830955896
4209	1.830886877
4210	1.830833907
4211	1.830727054
4212	1.830682087
4213	1.830593558
4214	1.830509724
4215	1.830451174
4216	1.830395592
4217	1.830243436
4218	1.830170625
4219	1.830140655
4220	1.830090615
4221	1.829991056
4222	1.829966062
4223	1.829876921
4224	1.829792782
4225	1.829710631
4226	1.829606592
4227	1.82954922
4228	1.829456408
4229	1.829452592
4230	1.829346085
4231	1.829316646
4232	1.829287405
4233	1.829174187
4234	1.829086129
4235	1.828955066
4236	1.828822028
4237	1.8287474
4238	1.82873764
4239	1.828712301
4240	1.828582188
4241	1.828470981
4242	1.828463829
4243	1.828320149
4244	1.828172374
4245	1.828086732
4246	1.82805374
4247	1.827934687
4248	1.827839161
4249	1.827740168
4250	1.82763803
4251	1.827602731
4252	1.827485868
4253	1.827370239
4254	1.827326131
4255	1.827221392
4256	1.827163651
4257	1.827087585
4258	1.827002718
4259	1.826894352
4260	1.826842818
4261	1.826768662
4262	1.826690913
4263	1.826615911
4264	1.826546363
4265	1.826397887
4266	1.826338351
4267	1.826317577
4268	1.82615941
4269	1.82606502
4270	1.826007664
4271	1.825928143
4272	1.825822824
4273	1.825748808
4274	1.825661028
4275	1.825572527
4276	1.825566606
4277	1.825505747
4278	1.825394368
4279	1.825313184
4280	1.825263573
4281	1.825135863
4282	1.825068945
4283	1.825018423
4284	1.824938835
4285	1.824917711
4286	1.824709363
4287	1.824645841
4288	1.82464215
4289	1.824573769
4290	1.824531803
4291	1.824479247
4292	1.824427464
4293	1.824349581
4294	1.824275419
4295	1.824209726
4296	1.824162112
4297	1.824060969
4298	1.824021332
4299	1.823965563
4300	1.823959188
4301	1.823918036
4302	1.823851195
4303	1.823704877
4304	1.823621531
4305	1.823557484
4306	1.823545486
4307	1.823433663
4308	1.823337049
4309	1.823281422
4310	1.823206605
4311	1.823156454
4312	1.823116432
4313	1.823009747
4314	1.822962618
4315	1.822873801
4316	1.822738771
4317	1.822673572
4318	1.822585369
4319	1.822433432
4320	1.822374108
4321	1.822318496
4322	1.82218533
4323	1.822089521
4324	1.822031524
4325	1.821908876
4326	1.82185239
4327	1.821819188
4328	1.821713606
4329	1.821609093
4330	1.82155582
4331	1.821485401
4332	1.821452214
4333	1.82137601
4334	1.821158582
4335	1.821072527
4336	1.820983886
4337	1.820923417
4338	1.820741901
4339	1.820733031
4340	1.820692203
4341	1.820670975
4342	1.820639863
4343	1.820562648
4344	1.82044049
4345	1.82032615
4346	1.820284355
4347	1.820221474
4348	1.820104813
4349	1.820001427
4350	1.819933759
4351	1.819877867
4352	1.819817394
4353	1.819678035
4354	1.819653867
4355	1.819553573
4356	1.819464277
4357	1.819422689
4358	1.819390829
4359	1.819258581
4360	1.819184917
4361	1.819043995
4362	1.818977652
4363	1.818888685
4364	1.818844687
4365	1.818752172
4366	1.818652608
4367	1.8186292
4368	1.818568675
4369	1.818463624
4370	1.818381123
4371	1.81833168
4372	1.818200474
4373	1.818123118
4374	1.818063392
4375	1.818019774
4376	1.817913113
4377	1.817894081
4378	1.817799867
4379	1.817796879
4380	1.817740677
4381	1.817674375
4382	1.817645209
4383	1.817563171
4384	1.817473195
4385	1.81745194
4386	1.817384974
4387	1.817343333
4388	1.817257673
4389	1.817182335
4390	1.817039711
4391	1.816944855
4392	1.816874075
4393	1.816836039
4394	1.81672046
4395	1.816647908
4396	1.816593027
4397	1.816515429
4398	1.816425371
4399	1.816301779
4400	1.816238439
4401	1.816164255
4402	1.816090817
4403	1.816077266
4404	1.81596164
4405	1.81585135
4406	1.815731602
4407	1.815642729
4408	1.815552395
4409	1.815478277
4410	1.815364476
4411	1.81531879
4412	1.815270991
4413	1.815200856
4414	1.815142522
4415	1.815028685
4416	1.814974216
4417	1.814921898
4418	1.81484709
4419	1.814784212
4420	1.814696656
4421	1.814617672
4422	1.814541433
4423	1.814538236
4424	1.814396988
4425	1.814351762
4426	1.814240765
4427	1.814165663
4428	1.814052047
4429	1.813940427
4430	1.813814091
4431	1.81376019
4432	1.813611079
4433	1.813539819
4434	1.813406173
4435	1.813310249
4436	1.813182029
4437	1.813075779
4438	1.813016553
4439	1.81298763
4440	1.812921073
4441	1.81287264
4442	1.812775912
4443	1.812709885
4444	1.812617275
4445	1.812574316
4446	1.812553558
4447	1.812492693
4448	1.812358626
4449	1.812286067
4450	1.812235516
4451	1.812143825
4452	1.812047314
4453	1.811985525
4454	1.811848991
4455	1.81180472
4456	1.811766623
4457	1.811717536
4458	1.811635505
4459	1.8115316
4460	1.811469632
4461	1.811423525
4462	1.811321251
4463	1.811280224
4464	1.811181795
4465	1.811152028
4466	1.811059161
4467	1.811022589
4468	1.81096114
4469	1.810874168
4470	1.810789512
4471	1.810680689
4472	1.810595311
4473	1.810562247
4474	1.81041685
4475	1.810340825
4476	1.810276962
4477	1.810245024
4478	1.810183467
4479	1.810141619
4480	1.810118969
4481	1.810054989
4482	1.809945924
4483	1.809853549
4484	1.809850079
4485	1.809740942
4486	1.809644406
4487	1.809590962
4488	1.809460528
4489	1.80936561
4490	1.809311428
4491	1.809274873
4492	1.809166832
4493	1.809082066
4494	1.809002063
4495	1.808907995
4496	1.808826628
4497	1.808682952
4498	1.80857507
4499	1.808503456
4500	1.80842363
4501	1.808323598
4502	1.808198916
4503	1.808195995
4504	1.808132311
4505	1.808040487
4506	1.807951505
4507	1.80785053
4508	1.807818507
4509	1.807763466
4510	1.807719154
4511	1.807644924
4512	1.807556538
4513	1.807524202
4514	1.807521115
4515	1.807421505
4516	1.807366993
4517	1.807273753
4518	1.807196875
4519	1.807115884
4520	1.807059716
4521	1.806957123
4522	1.806896862
4523	1.806792503
4524	1.806757494
4525	1.806610842
4526	1.806508939
4527	1.806454797
4528	1.806372939
4529	1.806322851
4530	1.806246783
4531	1.806195797
4532	1.806115871
4533	1.806080653
4534	1.80599686
4535	1.805907355
4536	1.805787355
4537	1.805706396
4538	1.805657901
4539	1.80561902
4540	1.805613437
4541	1.805530723
4542	1.805458045
4543	1.805345372
4544	1.80534249
4545	1.805195482
4546	1.805101112
4547	1.805063359
4548	1.805002845
4549	1.804966645
4550	1.804908565
4551	1.804822968
4552	1.804694493
4553	1.80464345
4554	1.804598022
4555	1.804492338
4556	1.804400035
4557	1.804322788
4558	1.804295638
4559	1.804247605
4560	1.804164375
4561	1.804038152
4562	1.803948912
4563	1.803872881
4564	1.803852837
4565	1.803812574
4566	1.803700752
4567	1.803642029
4568	1.803580009
4569	1.803469466
4570	1.803405862
4571	1.803343396
4572	1.803269909
4573	1.803139542
4574	1.803070807
4575	1.803037745
4576	1.802990208
4577	1.802891813
4578	1.802758254
4579	1.8025766
4580	1.802514617
4581	1.802456218
4582	1.802350114
4583	1.802293826
4584	1.80220459
4585	1.802199056
4586	1.802117428
4587	1.80211405
4588	1.802034749
4589	1.801980972
4590	1.801917268
4591	1.801823188
4592	1.801737477
4593	1.801680159
4594	1.801652024
4595	1.801623295
4596	1.801496216
4597	1.801394863
4598	1.801373966
4599	1.801316949
4600	1.801270016
4601	1.801187326
4602	1.801050615
4603	1.80089666
4604	1.800830807
4605	1.800760159
4606	1.800683708
4607	1.800585433
4608	1.800434875
4609	1.800340049
4610	1.800239928
4611	1.800232644
4612	1.800161279
4613	1.800086195
4614	1.800022805
4615	1.79993876
4616	1.799819505
4617	1.799722623
4618	1.799716916
4619	1.79963111
4620	1.799624362
4621	1.799573188
4622	1.79945736
4623	1.799351786
4624	1.799268664
4625	1.799201036
4626	1.799160635
4627	1.799143913
4628	1.799095365
4629	1.79900144
4630	1.798944843
4631	1.798840399
4632	1.798792659
4633	1.798745472
4634	1.798598998
4635	1.798497762
4636	1.798422449
4637	1.798302298
4638	1.798281479
4639	1.798191017
4640	1.798135997
4641	1.798037591
4642	1.797994989
4643	1.797849656
4644	1.797801409
4645	1.797749594
4646	1.797674188
4647	1.797639606
4648	1.797544189
4649	1.797538791
4650	1.797499297
4651	1.79746393
4652	1.797337097
4653	1.797233198
4654	1.79711708
4655	1.797096082
4656	1.797038028
4657	1.796901729
4658	1.796859424
4659	1.796695832
4660	1.796634044
4661	1.796539139
4662	1.796438927
4663	1.796286667
4664	1.796238064
4665	1.796174208
4666	1.79611152
4667	1.796056564
4668	1.796013616
4669	1.795804024
4670	1.795714984
4671	1.795672212
4672	1.795629966
4673	1.795539351
4674	1.795536561
4675	1.795460387
4676	1.795413696
4677	1.795323876
4678	1.795205428
4679	1.795178135
4680	1.795150072
4681	1.795055543
4682	1.794957749
4683	1.794909499
4684	1.794836348
4685	1.794745135
4686	1.794645749
4687	1.79454977
4688	1.794514124
4689	1.794413398
4690	1.794215291
4691	1.794180426
4692	1.794058944
4693	1.793978423
4694	1.793914015
4695	1.793812446
4696	1.793689841
4697	1.793575342
4698	1.793494869
4699	1.793341008
4700	1.793297568
4701	1.793213722
4702	1.793162223
4703	1.793020581
4704	1.792923781
4705	1.792871317
4706	1.792792685
4707	1.792732436
4708	1.792673698
4709	1.792574037
4710	1.792529933
4711	1.792462699
4712	1.792393311
4713	1.792310422
4714	1.792243715
4715	1.79221684
4716	1.792206987
4717	1.792087389
4718	1.792081654
4719	1.791984624
4720	1.791907525
4721	1.791877597
4722	1.791826526
4723	1.791776842
4724	1.791655872
4725	1.791574033
4726	1.791497297
4727	1.791446816
4728	1.79140692
4729	1.791403656
4730	1.791325814
4731	1.791285093
4732	1.791223672
4733	1.791171332
4734	1.791127991
4735	1.790967471
4736	1.790814213
4737	1.790717822
4738	1.79063464
4739	1.79056104
4740	1.790517186
4741	1.790394259
4742	1.790336907
4743	1.790157947
4744	1.790059006
4745	1.79000863
4746	1.789969199
4747	1.789945785
4748	1.789896771
4749	1.789806434
4750	1.78975541
4751	1.789670901
4752	1.789581016
4753	1.789475611
4754	1.789436832
4755	1.789385028
4756	1.789290007
4757	1.789187717
4758	1.789047516
4759	1.7890293
4760	1.788910997
4761	1.788771124
4762	1.788737829
4763	1.788616793
4764	1.788515091
4765	1.78844287
4766	1.788378348
4767	1.788312775
4768	1.788276895
4769	1.788157658
4770	1.788090602
4771	1.788004773
4772	1.787869892
4773	1.787798667
