iter	Passed	Remaining
3253	10075	299563
3254	10078	299553
3255	10081	299541
3256	10084	299541
3257	10087	299536
3258	10090	299529
3259	10093	299532
3260	10096	299524
3261	10099	299516
3262	10102	299511
3263	10105	299513
3264	10109	299512
3265	10112	299503
3266	10115	299506
3267	10118	299503
3268	10121	299495
3269	10124	299498
3270	10127	299493
3271	10130	299491
3272	10134	299506
3273	10137	299491
3274	10139	299475
3275	10143	299475
3276	10145	299463
3277	10148	299449
3278	10151	299439
3279	10154	299442
3280	10157	299437
3281	10160	299434
3282	10164	299434
3283	10166	299420
3284	10169	299415
3285	10173	299416
3286	10175	299405
3287	10178	299398
3288	10182	299396
3289	10184	299388
3290	10187	299374
3291	10190	299363
3292	10193	299364
3293	10196	299356
3294	10199	299342
3295	10202	299339
3296	10205	299337
3297	10208	299328
3298	10211	299330
3299	10214	299323
3300	10217	299313
3301	10220	299305
3302	10223	299307
3303	10226	299301
3304	10229	299286
3305	10232	299285
3306	10235	299278
3307	10238	299273
3308	10241	299264
3309	10245	299271
3310	10247	299260
3311	10250	299255
3312	10253	299246
3313	10256	299240
3314	10259	299227
3315	10262	299210
3316	10265	299203
3317	10268	299211
3318	10271	299203
3319	10274	299192
3320	10277	299186
3321	10280	299188
3322	10283	299183
3323	10286	299167
3324	10288	299150
3325	10291	299144
3326	10294	299130
3327	10297	299125
3328	10300	299115
3329	10303	299116
3330	10306	299113
3331	10309	299108
3332	10313	299120
3333	10316	299117
3334	10319	299112
3335	10322	299109
3336	10325	299102
3337	10328	299094
3338	10331	299095
3339	10334	299081
3340	10337	299071
3341	10340	299072
3342	10343	299066
3343	10346	299055
3344	10349	299047
3345	10352	299032
3346	10354	299022
3347	10357	299019
3348	10361	299025
3349	10364	299018
3350	10367	299009
3351	10370	299005
3352	10373	298994
3353	10375	298982
3354	10378	298979
3355	10382	298984
3356	10385	298982
3357	10388	298973
3358	10391	298972
3359	10394	298973
3360	10397	298967
3361	10400	298962
3362	10403	298953
3363	10406	298955
3364	10409	298949
3365	10412	298943
3366	10416	298947
3367	10419	298941
3368	10422	298931
3369	10425	298936
3370	10428	298923
3371	10431	298919
3372	10434	298917
3373	10437	298904
3374	10440	298894
3375	10443	298893
3376	10446	298894
3377	10449	298883
3378	10452	298880
3379	10455	298880
3380	10458	298873
3381	10461	298867
3382	10464	298865
3383	10468	298875
3384	10471	298870
3385	10474	298859
3386	10477	298867
3387	10480	298853
3388	10483	298846
3389	10486	298852
3390	10489	298842
3391	10492	298831
3392	10494	298816
3393	10498	298819
3394	10500	298805
3395	10503	298791
3396	10507	298795
3397	10509	298789
3398	10512	298780
3399	10515	298771
3400	10518	298763
3401	10521	298756
3402	10524	298746
3403	10527	298748
3404	10530	298737
3405	10533	298731
3406	10536	298725
3407	10540	298733
3408	10543	298728
3409	10546	298722
3410	10549	298715
3411	10552	298721
3412	10555	298713
3413	10558	298710
3414	10561	298705
3415	10564	298695
3416	10567	298691
3417	10570	298682
3418	10573	298685
3419	10576	298677
3420	10579	298670
3421	10582	298666
3422	10585	298667
3423	10588	298654
3424	10591	298641
3425	10594	298633
3426	10597	298634
3427	10600	298631
3428	10603	298614
3429	10605	298601
3430	10609	298602
3431	10612	298600
3432	10615	298593
3433	10618	298585
3434	10621	298590
3435	10624	298576
3436	10626	298562
3437	10630	298562
3438	10632	298553
3439	10635	298540
3440	10638	298531
3441	10641	298532
3442	10644	298525
3443	10647	298509
3444	10650	298495
3445	10653	298497
3446	10656	298484
3447	10659	298480
3448	10662	298478
3449	10665	298467
3450	10667	298457
3451	10671	298457
3452	10674	298454
3453	10677	298456
3454	10681	298471
3455	10684	298471
3456	10687	298478
3457	10691	298483
3458	10694	298497
3459	10698	298501
3460	10701	298500
3461	10705	298518
3462	10708	298517
3463	10711	298518
3464	10714	298518
3465	10717	298514
3466	10720	298508
3467	10723	298497
3468	10726	298497
3469	10729	298489
3470	10732	298478
3471	10735	298470
3472	10738	298469
3473	10741	298453
3474	10744	298443
3475	10747	298439
3476	10751	298455
3477	10754	298450
3478	10756	298439
3479	10759	298426
3480	10762	298415
3481	10765	298411
3482	10768	298405
3483	10771	298412
3484	10774	298404
3485	10778	298403
3486	10781	298406
3487	10784	298401
3488	10787	298394
3489	10790	298382
3490	10792	298370
3491	10795	298361
3492	10798	298353
3493	10802	298357
3494	10804	298347
3495	10807	298338
3496	10810	298337
3497	10813	298327
3498	10816	298321
3499	10820	298326
3500	10823	298318
3501	10826	298313
3502	10829	298316
3503	10832	298308
3504	10835	298301
3505	10838	298295
3506	10841	298294
3507	10844	298284
3508	10847	298277
3509	10850	298277
3510	10853	298265
3511	10856	298260
3512	10859	298257
3513	10862	298262
3514	10865	298255
3515	10868	298245
3516	10871	298247
3517	10874	298238
3518	10877	298224
3519	10880	298224
3520	10883	298217
3521	10886	298216
3522	10889	298210
3523	10892	298210
3524	10895	298205
3525	10898	298197
3526	10901	298197
3527	10905	298194
3528	10907	298183
3529	10910	298172
3530	10913	298175
3531	10917	298172
3532	10919	298164
3533	10922	298159
3534	10925	298150
3535	10928	298138
3536	10931	298138
3537	10934	298134
3538	10937	298119
3539	10940	298116
3540	10943	298107
3541	10946	298105
3542	10949	298107
3543	10952	298098
3544	10955	298085
3545	10958	298082
3546	10961	298073
3547	10964	298065
3548	10967	298056
3549	10970	298060
3550	10973	298054
3551	10976	298042
3552	10979	298043
3553	10983	298052
3554	10986	298060
3555	10989	298058
3556	10992	298056
3557	10996	298054
3558	10998	298040
3559	11001	298024
3560	11004	298013
3561	11007	298017
3562	11010	298010
3563	11013	297997
3564	11015	297987
3565	11018	297980
3566	11021	297972
3567	11024	297966
3568	11027	297965
3569	11030	297960
3570	11034	297957
3571	11037	297954
3572	11040	297960
3573	11043	297956
3574	11046	297950
3575	11049	297951
3576	11057	298072
3577	11060	298065
3578	11063	298047
3579	11066	298047
3580	11069	298051
3581	11072	298039
3582	11075	298032
3583	11078	298021
3584	11081	298012
3585	11083	298004
3586	11087	298002
3587	11089	297992
3588	11092	297989
3589	11096	297991
3590	11099	297985
3591	11102	297981
3592	11105	297982
3593	11108	297971
3594	11111	297962
3595	11114	297965
3596	11117	297957
3597	11120	297947
3598	11123	297940
3599	11126	297938
3600	11129	297934
3601	11132	297932
3602	11135	297932
3603	11138	297921
3604	11141	297910
3605	11144	297904
3606	11147	297912
3607	11150	297909
3608	11153	297898
3609	11156	297893
3610	11159	297883
3611	11162	297871
3612	11165	297861
3613	11168	297859
3614	11171	297849
3615	11174	297843
3616	11177	297841
3617	11180	297831
3618	11182	297819
3619	11185	297814
3620	11189	297816
3621	11192	297809
3622	11195	297806
3623	11197	297796
3624	11200	297787
3625	11203	297778
3626	11206	297775
3627	11209	297764
3628	11212	297759
3629	11215	297748
3630	11218	297735
3631	11221	297736
3632	11224	297722
3633	11226	297714
3634	11229	297709
3635	11232	297700
3636	11235	297695
3637	11238	297689
3638	11242	297690
3639	11245	297683
3640	11247	297674
3641	11250	297667
3642	11254	297671
3643	11256	297660
3644	11260	297656
3645	11263	297657
3646	11266	297661
3647	11269	297646
3648	11272	297638
3649	11275	297639
3650	11278	297632
3651	11281	297621
3652	11283	297609
3653	11287	297610
3654	11289	297595
3655	11292	297585
3656	11295	297578
3657	11298	297580
3658	11301	297577
3659	11304	297565
3660	11307	297561
3661	11310	297551
3662	11313	297542
3663	11316	297534
3664	11319	297534
3665	11322	297526
3666	11325	297516
3667	11328	297510
3668	11330	297494
3669	11333	297484
3670	11336	297476
3671	11339	297477
3672	11342	297473
3673	11345	297468
3674	11348	297463
3675	11351	297453
3676	11354	297445
3677	11357	297445
3678	11360	297437
3679	11363	297426
3680	11366	297428
3681	11369	297418
3682	11372	297410
3683	11375	297404
3684	11378	297391
3685	11381	297383
3686	11383	297375
3687	11387	297379
3688	11390	297381
3689	11393	297377
3690	11396	297366
3691	11399	297363
3692	11402	297361
3693	11406	297374
3694	11409	297382
3695	11412	297375
3696	11415	297364
3697	11418	297367
3698	11422	297367
3699	11424	297358
3700	11427	297346
3701	11430	297338
3702	11433	297333
3703	11436	297330
3704	11439	297324
3705	11443	297329
3706	11446	297327
3707	11449	297321
3708	11452	297324
3709	11455	297316
3710	11458	297304
3711	11461	297306
3712	11464	297296
3713	11467	297288
3714	11469	297276
3715	11473	297274
3716	11475	297265
3717	11478	297249
3718	11481	297243
3719	11484	297242
3720	11487	297231
3721	11490	297222
3722	11493	297214
3723	11496	297218
3724	11499	297218
3725	11502	297209
3726	11505	297203
3727	11508	297202
3728	11511	297194
3729	11514	297188
3730	11517	297181
3731	11520	297181
3732	11523	297176
3733	11526	297171
3734	11529	297166
3735	11532	297159
3736	11535	297150
3737	11538	297144
3738	11541	297138
3739	11544	297127
3740	11547	297121
3741	11550	297123
3742	11553	297116
3743	11556	297108
3744	11559	297099
3745	11562	297101
3746	11565	297087
3747	11567	297074
3748	11570	297064
3749	11574	297071
3750	11577	297067
3751	11580	297067
3752	11583	297062
3753	11586	297060
3754	11589	297053
3755	11592	297044
3756	11595	297033
3757	11597	297021
3758	11600	297007
3759	11603	297000
3760	11606	296991
3761	11609	296980
3762	11612	296971
3763	11615	296967
3764	11618	296965
3765	11621	296960
3766	11624	296952
3767	11627	296948
3768	11630	296947
3769	11633	296945
3770	11636	296934
3771	11639	296926
3772	11642	296921
3773	11645	296915
3774	11648	296912
3775	11650	296901
3776	11653	296896
3777	11656	296881
3778	11659	296875
3779	11662	296871
3780	11665	296864
3781	11668	296860
3782	11671	296855
3783	11675	296867
3784	11678	296865
3785	11681	296873
3786	11684	296864
3787	11688	296872
3788	11691	296874
3789	11694	296868
3790	11697	296859
3791	11700	296856
3792	11703	296862
3793	11706	296859
3794	11709	296848
3795	11712	296842
3796	11716	296845
3797	11719	296840
3798	11721	296830
3799	11724	296823
3800	11727	296819
3801	11730	296807
3802	11733	296800
3803	11736	296797
3804	11739	296795
3805	11742	296784
3806	11745	296774
3807	11748	296776
3808	11751	296767
3809	11754	296762
3810	11757	296760
3811	11760	296750
3812	11763	296739
3813	11765	296728
3814	11769	296734
3815	11772	296726
3816	11775	296713
3817	11777	296700
3818	11780	296702
3819	11784	296699
3820	11786	296691
3821	11789	296686
3822	11792	296673
3823	11795	296664
3824	11798	296663
3825	11801	296661
3826	11804	296650
3827	11807	296646
3828	11810	296636
3829	11813	296634
3830	11816	296624
3831	11819	296621
3832	11822	296617
3833	11825	296608
3834	11828	296608
3835	11831	296599
3836	11834	296592
3837	11837	296586
3838	11840	296590
3839	11844	296599
3840	11847	296591
3841	11850	296583
3842	11853	296585
3843	11856	296576
3844	11859	296568
3845	11862	296576
3846	11865	296563
3847	11868	296552
3848	11870	296539
3849	11873	296532
3850	11876	296533
3851	11880	296533
3852	11883	296529
3853	11886	296521
3854	11888	296513
3855	11892	296510
3856	11895	296514
3857	11898	296506
3858	11901	296498
3859	11904	296492
3860	11907	296487
3861	11909	296476
3862	11912	296466
3863	11915	296466
3864	11918	296460
3865	11921	296453
3866	11924	296443
3867	11927	296437
3868	11930	296435
3869	11933	296427
3870	11936	296417
3871	11939	296416
3872	11943	296426
3873	11946	296431
3874	11949	296435
3875	11953	296431
3876	11956	296430
3877	11959	296438
3878	11962	296430
3879	11965	296433
3880	11968	296427
3881	11971	296414
3882	11974	296412
3883	11977	296398
3884	11980	296387
3885	11982	296377
3886	11986	296389
3887	11989	296378
3888	11992	296367
3889	11995	296368
3890	11998	296365
3891	12001	296358
3892	12004	296354
3893	12007	296356
3894	12010	296349
3895	12013	296342
3896	12016	296338
3897	12019	296325
3898	12022	296318
3899	12029	296429
3900	12033	296431
3901	12035	296416
3902	12038	296402
3903	12041	296400
3904	12045	296407
3905	12048	296416
3906	12051	296412
3907	12055	296415
3908	12058	296412
3909	12061	296409
3910	12064	296409
3911	12067	296417
3912	12070	296410
3913	12073	296403
3914	12076	296399
3915	12079	296388
3916	12082	296378
3917	12085	296375
3918	12088	296368
3919	12091	296356
3920	12094	296354
3921	12097	296356
3922	12100	296356
3923	12103	296352
3924	12106	296348
3925	12110	296351
3926	12113	296341
3927	12116	296336
3928	12118	296329
3929	12121	296321
3930	12124	296311
3931	12127	296308
3932	12131	296315
3933	12134	296319
3934	12137	296310
3935	12140	296306
3936	12143	296299
3937	12146	296292
3938	12149	296283
3939	12152	296283
3940	12155	296276
3941	12158	296267
3942	12161	296275
3943	12164	296269
3944	12167	296262
3945	12170	296254
3946	12173	296257
3947	12176	296251
3948	12179	296243
3949	12182	296244
3950	12185	296231
3951	12188	296222
3952	12191	296215
3953	12194	296221
3954	12197	296211
3955	12200	296206
3956	12203	296206
3957	12206	296204
3958	12209	296198
3959	12212	296189
3960	12215	296187
3961	12218	296180
3962	12221	296172
3963	12224	296169
3964	12227	296162
3965	12230	296155
3966	12233	296149
3967	12236	296140
3968	12239	296134
3969	12242	296131
3970	12245	296120
3971	12248	296114
3972	12251	296112
3973	12254	296103
3974	12256	296093
3975	12259	296086
3976	12263	296089
3977	12265	296079
3978	12269	296077
3979	12272	296071
3980	12274	296062
3981	12277	296053
3982	12280	296043
3983	12283	296042
3984	12286	296038
3985	12289	296033
3986	12292	296028
3987	12295	296017
3988	12298	296008
3989	12301	296008
3990	12304	296002
3991	12307	295993
3992	12310	295986
3993	12313	295975
3994	12316	295970
3995	12318	295956
3996	12321	295954
3997	12324	295948
3998	12327	295939
3999	12330	295939
4000	12333	295930
4001	12336	295925
4002	12339	295921
4003	12342	295914
4004	12345	295907
4005	12348	295901
4006	12351	295898
4007	12354	295892
4008	12357	295888
4009	12360	295891
4010	12363	295884
4011	12366	295878
4012	12369	295875
4013	12373	295877
4014	12376	295874
4015	12378	295860
4016	12381	295846
4017	12384	295847
4018	12387	295841
4019	12390	295833
4020	12393	295823
4021	12396	295815
4022	12399	295808
4023	12402	295804
4024	12405	295793
4025	12407	295784
4026	12410	295775
4027	12413	295769
4028	12416	295764
4029	12419	295754
4030	12422	295752
4031	12425	295754
4032	12429	295760
4033	12432	295759
4034	12435	295756
4035	12438	295748
4036	12441	295740
4037	12444	295745
4038	12447	295738
4039	12450	295728
4040	12453	295727
4041	12456	295722
4042	12459	295713
4043	12462	295712
4044	12465	295702
4045	12468	295695
4046	12471	295690
4047	12474	295687
4048	12477	295676
4049	12479	295665
4050	12483	295669
4051	12486	295662
4052	12489	295656
4053	12491	295646
4054	12495	295644
4055	12497	295636
4056	12500	295630
4057	12504	295629
4058	12506	295619
4059	12509	295609
4060	12512	295603
4061	12515	295604
4062	12519	295603
4063	12522	295600
4064	12525	295605
4065	12528	295607
4066	12532	295610
4067	12535	295623
4068	12539	295635
4069	12543	295643
4070	12546	295648
4071	12549	295650
4072	12553	295651
4073	12556	295652
4074	12559	295650
4075	12562	295646
4076	12565	295649
4077	12569	295656
4078	12572	295650
4079	12575	295650
4080	12578	295652
4081	12582	295658
4082	12585	295659
4083	12589	295665
4084	12592	295664
4085	12595	295669
4086	12598	295668
4087	12602	295667
4088	12605	295669
4089	12608	295667
4090	12611	295664
4091	12614	295667
4092	12618	295665
4093	12621	295665
4094	12624	295669
4095	12627	295670
4096	12631	295674
4097	12634	295679
4098	12637	295676
4099	12640	295674
4100	12644	295675
4101	12647	295673
4102	12650	295673
4103	12653	295674
4104	12657	295680
4105	12660	295680
4106	12663	295677
4107	12666	295678
4108	12670	295682
4109	12674	295696
4110	12677	295698
4111	12680	295707
4112	12684	295705
4113	12687	295711
4114	12690	295710
4115	12694	295712
4116	12697	295713
4117	12700	295720
4118	12704	295721
4119	12707	295721
4120	12710	295722
4121	12713	295726
4122	12717	295727
4123	12720	295735
4124	12723	295733
4125	12727	295737
4126	12730	295736
4127	12734	295745
4128	12737	295744
4129	12739	295734
4130	12742	295725
4131	12745	295716
4132	12748	295712
4133	12751	295705
4134	12754	295697
4135	12757	295691
4136	12760	295681
4137	12763	295682
4138	12766	295679
4139	12769	295672
4140	12772	295666
4141	12775	295668
4142	12778	295664
4143	12782	295664
4144	12785	295668
4145	12788	295668
4146	12791	295660
4147	12794	295654
4148	12797	295655
4149	12800	295649
4150	12803	295643
4151	12806	295641
4152	12809	295633
4153	12812	295624
4154	12815	295626
4155	12818	295621
4156	12821	295617
4157	12825	295618
4158	12827	295611
4159	12830	295601
4160	12833	295598
4161	12836	295585
4162	12839	295580
4163	12842	295576
4164	12845	295576
4165	12849	295577
4166	12852	295572
4167	12855	295576
4168	12858	295574
4169	12861	295571
4170	12864	295569
4171	12868	295573
4172	12870	295564
4173	12873	295555
4174	12876	295553
4175	12879	295542
4176	12882	295536
4177	12885	295532
4178	12888	295526
4179	12891	295521
4180	12894	295512
4181	12897	295508
4182	12901	295516
4183	12904	295516
4184	12907	295510
4185	12910	295502
4186	12913	295494
4187	12916	295501
4188	12920	295511
4189	12923	295522
4190	12928	295561
4191	12931	295554
4192	12934	295551
4193	12937	295541
4194	12940	295529
4195	12943	295525
4196	12946	295514
4197	12948	295503
4198	12951	295492
4199	12954	295489
4200	12957	295477
4201	12960	295467
4202	12962	295459
4203	12965	295451
4204	12968	295442
4205	12971	295436
4206	12974	295429
4207	12977	295419
4208	12979	295406
4209	12982	295394
4210	12985	295385
4211	12988	295382
4212	12991	295380
4213	12994	295377
4214	12998	295378
4215	13001	295378
4216	13004	295375
4217	13007	295379
4218	13010	295374
4219	13013	295373
4220	13017	295372
4221	13020	295376
4222	13023	295369
4223	13026	295359
4224	13029	295358
4225	13032	295347
4226	13035	295342
4227	13038	295345
4228	13041	295336
4229	13044	295326
4230	13047	295320
4231	13050	295324
4232	13053	295315
4233	13056	295311
4234	13059	295312
4235	13062	295307
4236	13065	295298
4237	13068	295298
4238	13071	295288
4239	13074	295276
4240	13076	295265
4241	13079	295261
4242	13082	295252
4243	13085	295241
4244	13088	295236
4245	13091	295232
4246	13094	295224
4247	13097	295222
4248	13100	295212
4249	13103	295208
4250	13106	295207
4251	13109	295196
4252	13112	295191
4253	13115	295196
4254	13118	295186
4255	13121	295184
4256	13124	295182
4257	13127	295172
4258	13130	295168
4259	13133	295163
4260	13136	295166
4261	13139	295158
4262	13142	295153
4263	13145	295150
4264	13148	295145
4265	13151	295137
4266	13154	295134
4267	13157	295128
4268	13165	295222
4269	13167	295211
4270	13170	295197
4271	13173	295187
4272	13176	295178
4273	13178	295169
4274	13182	295169
4275	13185	295165
4276	13188	295162
4277	13191	295168
4278	13194	295164
4279	13197	295156
4280	13200	295146
4281	13203	295149
4282	13206	295143
4283	13209	295144
4284	13213	295149
4285	13216	295149
4286	13219	295137
4287	13222	295127
4288	13224	295115
4289	13227	295111
4290	13230	295103
4291	13233	295090
4292	13236	295084
4293	13239	295080
4294	13242	295074
4295	13245	295067
4296	13248	295067
4297	13251	295064
4298	13254	295055
4299	13257	295050
4300	13260	295042
4301	13262	295032
4302	13265	295025
4303	13269	295026
4304	13271	295019
4305	13274	295012
4306	13277	295008
4307	13280	294998
4308	13283	294992
4309	13286	294991
4310	13289	294986
4311	13292	294979
4312	13295	294975
4313	13298	294975
4314	13302	294974
4315	13304	294965
4316	13308	294966
4317	13311	294964
4318	13314	294960
4319	13317	294962
4320	13320	294955
4321	13323	294947
4322	13326	294945
4323	13329	294938
4324	13332	294929
4325	13335	294928
4326	13338	294920
4327	13341	294909
4328	13344	294906
4329	13346	294895
4330	13349	294889
4331	13352	294887
4332	13355	294879
4333	13358	294871
4334	13361	294864
4335	13364	294857
4336	13367	294849
4337	13371	294861
4338	13374	294855
4339	13377	294849
4340	13380	294846
4341	13383	294840
4342	13386	294834
4343	13389	294836
4344	13392	294828
4345	13395	294828
4346	13398	294828
4347	13401	294822
4348	13404	294816
4349	13407	294817
4350	13410	294813
4351	13413	294806
4352	13417	294812
4353	13420	294814
4354	13423	294810
4355	13426	294810
4356	13429	294802
4357	13432	294798
4358	13435	294796
4359	13438	294788
4360	13441	294781
4361	13444	294782
4362	13447	294775
4363	13450	294768
4364	13453	294769
4365	13457	294767
4366	13460	294761
4367	13463	294761
4368	13466	294761
4369	13469	294762
4370	13472	294757
4371	13475	294755
4372	13479	294760
4373	13482	294754
4374	13485	294745
4375	13488	294742
4376	13491	294735
4377	13493	294727
4378	13497	294738
4379	13500	294729
4380	13503	294721
4381	13506	294717
4382	13509	294712
4383	13512	294707
4384	13515	294708
4385	13518	294697
4386	13521	294686
4387	13524	294686
4388	13527	294680
4389	13530	294670
4390	13533	294667
4391	13536	294665
4392	13539	294657
4393	13542	294659
4394	13545	294655
4395	13548	294649
4396	13551	294644
4397	13554	294638
4398	13557	294638
4399	13560	294636
4400	13563	294630
4401	13566	294622
4402	13569	294619
4403	13572	294623
4404	13576	294625
4405	13579	294615
4406	13582	294613
4407	13584	294603
4408	13587	294593
4409	13590	294586
4410	13593	294585
4411	13596	294580
4412	13599	294572
4413	13602	294571
4414	13605	294562
4415	13608	294557
4416	13611	294556
4417	13614	294545
4418	13617	294541
4419	13620	294532
4420	13623	294533
4421	13626	294526
4422	13629	294518
4423	13632	294512
4424	13635	294504
4425	13637	294493
4426	13640	294487
4427	13644	294488
4428	13647	294483
4429	13650	294484
4430	13653	294481
4431	13656	294479
4432	13659	294473
4433	13662	294476
4434	13665	294471
4435	13669	294470
4436	13672	294470
4437	13675	294464
4438	13678	294460
4439	13681	294460
4440	13684	294455
4441	13687	294445
4442	13689	294435
4443	13692	294430
4444	13695	294425
4445	13698	294415
4446	13702	294423
4447	13705	294419
4448	13708	294419
4449	13711	294415
4450	13715	294422
4451	13718	294417
4452	13721	294414
4453	13724	294408
4454	13727	294406
4455	13730	294403
4456	13733	294394
4457	13736	294389
4458	13739	294387
4459	13742	294380
4460	13745	294374
4461	13748	294375
4462	13751	294366
4463	13754	294357
4464	13757	294353
4465	13760	294359
4466	13764	294362
4467	13767	294359
4468	13770	294356
4469	13773	294352
4470	13776	294349
4471	13779	294341
4472	13782	294343
4473	13785	294336
4474	13788	294329
4475	13791	294328
4476	13794	294324
4477	13797	294317
4478	13800	294318
4479	13803	294309
4480	13806	294301
4481	13809	294293
4482	13812	294294
4483	13815	294289
4484	13818	294281
4485	13821	294287
4486	13824	294279
4487	13827	294273
4488	13830	294274
4489	13833	294267
4490	13836	294261
4491	13839	294257
4492	13843	294262
4493	13846	294258
4494	13849	294249
4495	13853	294270
4496	13858	294316
4497	13862	294329
4498	13866	294353
4499	13871	294381
4500	13876	294411
4501	13880	294441
4502	13884	294455
4503	13888	294467
4504	13891	294467
4505	13895	294472
4506	13898	294478
4507	13901	294481
4508	13905	294479
4509	13908	294493
4510	13912	294496
4511	13915	294499
4512	13918	294499
4513	13922	294507
4514	13925	294507
4515	13929	294511
4516	13932	294513
4517	13936	294530
4518	13939	294532
4519	13943	294540
4520	13947	294559
4521	13951	294566
4522	13954	294574
4523	13958	294582
4524	13961	294584
4525	13964	294585
4526	13968	294589
4527	13972	294602
4528	13976	294615
4529	13979	294621
4530	13982	294621
4531	13985	294619
4532	13989	294621
4533	13992	294618
4534	13995	294619
4535	13998	294619
4536	14002	294621
4537	14005	294625
4538	14009	294628
4539	14012	294627
4540	14015	294633
4541	14019	294640
4542	14022	294649
4543	14026	294657
4544	14029	294658
4545	14033	294667
4546	14037	294673
4547	14040	294675
4548	14043	294677
4549	14047	294690
4550	14051	294706
4551	14055	294711
4552	14058	294723
4553	14062	294726
4554	14065	294726
4555	14068	294728
4556	14072	294733
4557	14075	294740
4558	14079	294742
4559	14082	294750
4560	14086	294755
4561	14089	294764
4562	14093	294766
4563	14096	294766
4564	14099	294767
4565	14102	294766
4566	14106	294767
4567	14109	294765
4568	14113	294778
4569	14116	294779
4570	14120	294784
4571	14123	294794
4572	14127	294795
4573	14130	294796
4574	14133	294798
4575	14137	294808
4576	14140	294816
4577	14144	294819
4578	14147	294822
4579	14151	294833
4580	14154	294836
4581	14158	294836
4582	14161	294844
4583	14165	294849
4584	14168	294853
4585	14172	294863
4586	14175	294865
4587	14178	294866
4588	14182	294870
4589	14185	294865
4590	14188	294855
4591	14191	294850
4592	14194	294849
4593	14197	294841
4594	14200	294842
4595	14203	294834
4596	14206	294828
4597	14209	294829
4598	14212	294827
4599	14215	294820
4600	14218	294816
4601	14221	294809
4602	14224	294802
4603	14227	294798
4604	14230	294798
4605	14233	294793
4606	14236	294788
4607	14240	294800
4608	14243	294795
4609	14246	294790
4610	14249	294789
4611	14252	294776
4612	14255	294772
4613	14258	294769
4614	14261	294758
4615	14263	294747
4616	14266	294741
4617	14270	294744
4618	14273	294734
4619	14275	294726
4620	14278	294714
4621	14281	294712
4622	14284	294706
4623	14287	294701
4624	14290	294691
4625	14293	294680
4626	14295	294667
4627	14298	294655
4628	14301	294650
4629	14304	294643
4630	14307	294634
4631	14309	294627
4632	14312	294621
4633	14316	294621
4634	14319	294619
4635	14322	294624
4636	14326	294624
4637	14329	294622
4638	14332	294618
4639	14335	294619
4640	14338	294614
4641	14341	294608
4642	14344	294603
4643	14347	294602
4644	14350	294594
4645	14353	294586
4646	14356	294586
4647	14359	294574
4648	14362	294572
4649	14365	294568
4650	14369	294576
4651	14371	294565
4652	14374	294559
4653	14377	294547
4654	14380	294538
4655	14383	294530
4656	14385	294520
4657	14388	294511
4658	14391	294506
4659	14394	294505
4660	14397	294499
4661	14400	294497
4662	14404	294502
4663	14407	294503
4664	14410	294499
4665	14413	294492
4666	14416	294487
4667	14419	294483
4668	14422	294476
4669	14425	294472
4670	14428	294465
4671	14431	294459
4672	14434	294453
4673	14437	294452
4674	14440	294443
4675	14443	294434
4676	14446	294427
4677	14449	294433
4678	14452	294427
4679	14455	294422
4680	14458	294418
4681	14461	294413
4682	14464	294407
4683	14467	294406
4684	14470	294406
4685	14473	294400
4686	14476	294395
4687	14479	294385
4688	14482	294380
4689	14485	294378
4690	14488	294372
4691	14491	294365
4692	14494	294366
4693	14497	294361
4694	14500	294356
4695	14503	294347
4696	14506	294345
4697	14509	294340
4698	14512	294331
4699	14515	294332
4700	14518	294330
4701	14521	294323
4702	14524	294313
4703	14527	294304
4704	14530	294302
4705	14533	294301
4706	14537	294303
4707	14540	294298
4708	14542	294287
4709	14546	294290
4710	14549	294294
4711	14552	294288
4712	14555	294282
4713	14558	294281
4714	14561	294281
4715	14564	294276
4716	14568	294277
4717	14571	294276
4718	14574	294272
4719	14577	294268
4720	14580	294267
4721	14583	294259
4722	14586	294249
4723	14589	294250
4724	14592	294239
4725	14595	294234
4726	14598	294230
4727	14601	294224
4728	14604	294224
4729	14607	294219
4730	14610	294218
4731	14613	294213
4732	14616	294204
4733	14619	294201
4734	14622	294198
4735	14625	294188
4736	14628	294186
4737	14631	294177
4738	14634	294178
4739	14637	294177
4740	14640	294172
4741	14643	294165
4742	14646	294163
4743	14649	294161
4744	14653	294158
4745	14656	294157
4746	14659	294150
4747	14662	294143
4748	14664	294136
4749	14668	294137
4750	14671	294130
4751	14674	294124
4752	14677	294124
4753	14680	294124
4754	14683	294115
4755	14686	294114
4756	14689	294110
4757	14692	294106
4758	14695	294107
4759	14698	294098
4760	14701	294089
4761	14704	294085
4762	14707	294082
4763	14710	294073
4764	14713	294074
4765	14716	294065
4766	14719	294055
4767	14722	294049
4768	14725	294046
4769	14728	294040
4770	14731	294033
4771	14734	294027
4772	14737	294027
4773	14740	294030
4774	14743	294022
4775	14746	294014
4776	14749	294015
4777	14752	294013
4778	14755	294005
4779	14758	294000
4780	14761	293993
4781	14764	293985
4782	14767	293989
4783	14770	293978
4784	14773	293969
4785	14776	293960
4786	14778	293951
4787	14782	293950
4788	14785	293946
4789	14788	293943
4790	14791	293938
4791	14794	293936
4792	14797	293938
4793	14800	293931
4794	14803	293928
4795	14806	293928
4796	14809	293922
4797	14814	293948
4798	14818	293962
4799	14821	293964
4800	14824	293960
4801	14827	293958
4802	14831	293957
4803	14834	293956
4804	14837	293962
4805	14842	293982
4806	14845	293993
